text,intent
@AmazonHelp The last update was on 22nd Oct saying it’s out for delivery.....you can’t tell me it take a over two weeks to deliver https://t.co/iB2HaSBOqk,delivery_issue
@AmazonHelp I have re ordered one and going to see how long this one takes and then cancel second if not here by time that one gets here,general_question
I know it’s nearly xmas but seriously I ordered a book from @115821 due to arrive 23rd Oct and still don’t have it or know where it is???,delivery_issue
@115821 why do I pay for 2 day shipping and it's going on 4 days.,delivery_issue
@115850 pls investigate ur satara (Maharashtra) amzn staff or ur reputation is doomed in the region in long term.,general_question
@115858 needs to figure it’s shit out. My phone won’t stop freezing &amp; closing apps 🙄😡,complaint
"@AppleSupport no, my photos aren’t gone. why are there four (five actually, one isn’t pictured) albums in my photos all labeled twitter?",technical_support
what the fuck @115858? https://t.co/oHhvAW2pqh,general_question
@AppleSupport lil help? https://t.co/3cl8aEdWdr,technical_support
@AppleSupport so it cant be disable? umm ya.. problem comes oftenly when my iphone just woke up. kindly please gimme some advices to heal that issue,technical_support
@AppleSupport ya.. i did that way like 3-4times for make my screen finally worked out. whats the causes anw?  what tips to prevent it wont happen again?,technical_support
"@AppleSupport okay i’ll message soon, thankyou for your help",technical_support
@AppleSupport ya.lately my screen was disfunction for touch after its been restart. i couldnt enter passcode yet homebutton still figureout my fingerprint,delivery_issue
"@AppleSupport is that safe if we disable passcode for unlock iphone? i mean,is the fingerprint still worked out? i think dat would be enough",technical_support
@AppleSupport Yes I️ just did that today.,technical_support
@AppleSupport @117504 OH MY GOD THANK GOD I️ THOUGHT I️ WAS LOSING MY MIND,technical_support
@AppleSupport @117504 btw it’s still doing it...,technical_support
@AppleSupport If you look above you can see what I’m a talking about i clicked the letter I and it still does it,technical_support
@AppleSupport  hey what’s going on with the letter I . When i start to. Type this happens below https://t.co/jbNZfUwkzL,technical_support
@AppleSupport Let me enjoy the 11 first mfs,technical_support
@115858 wtf y’all got going on with my emojis 😐 I’m seeing boxes and shit,complaint
"@115858 @AppleSupport FYI, Folders no longer show Folder Names after update unless folder highlighted. https://t.co/1iiNNz9ZFk",technical_support
@AppleSupport Thank you.,technical_support
@AppleSupport this is the second Fishing email that I have gotten in 2 days https://t.co/WG3DvyKLSj,technical_support
@AppleSupport since upgrade to High Sierra I see this screen each time my iMac reboots thus defeating automatic login I need. Help. https://t.co/z9trEHnGbP,technical_support
"@AppleSupport I bought 2 iPhones X on Friday, but I don’t see any charge on my credit card. Do I should worry or it’s normal?",technical_support
@AmazonHelp hi I cancelled an item today but the money has not shown back up in my bank yet can you tell me how long it takes?,payment_issue
"@Uber_Support just got kicked out of this guy’s car because he didn’t want to drive me home. Insult to injury, you charge me $7. #uberfail https://t.co/pJZuJmyyEj",general_question
So how about my goddamned money https://t.co/FIf624cXYJ,payment_issue
@Uber_Support https://t.co/rOY8MXSxYF,general_question
"@Uber_Support Remedy &amp; please refund my $5, that's breakfast money tomorrow, thank you. https://t.co/dT6DYbPZO6",refund_request
@Uber_Support @117516 this was our driver she was so rude and tried to sell us fishplates during our ride. https://t.co/J8OtncW9vI,delivery_issue
@Uber_Support me and my good sis @117516 had an issue with a driver recently...can you please help?,delivery_issue
@115877 @117518 am I going to get a refund...? https://t.co/67jUGLxYLH,refund_request
"@Uber_Support I have already use these alternative a few days ago, and haven't had any answer yet :/",general_question
@Uber_Support I will,general_question
@Uber_Support I all ready send the DM,general_question
"@Uber_Support were can I receive attention ? Im a restaurant owner in Queretaro, Mexico and I want to work with your apo",general_question
@115873 How about your drivers in London don’t cancel on you after 15 minutes of being ‘on the way’ then charge you anyway. Happened several times.,delivery_issue
Uber is your ride to anywhere. Get the app and get around easier.  https://t.co/iaXuXGUMuH,technical_support
@Uber_Support:  Do you have a customer support email?,general_question
@Delta stuck on the tarmac for one hour in a hot plane flight DL2170 From SLC losing Thousands on a business deal in LA! Unexceptable!,technical_support
@Delta been a long afternoon in the airport. Sorry if I sound bitter,general_question
Missing my entire Halloween with kids because @Delta can't find a flight attendant for my flight home. #bestlaidplans #anotherdisappointment,technical_support
@Delta can 2 people travelling on the same booking pool their luggage allowance?,general_question
@SpotifyCares Fasho thank you for the help,positive_feedback
"@SpotifyCares Thanks 4 the speedy response but I think I discovered what’s going on, does the desktop app have a way to play music from personal folders?",technical_support
@SpotifyCares Can't access my account. Annoyed that I have to tweet to get tech support for a service I pay for 😡,payment_issue
@SpotifyCares I have now tried a different computer on a different network with a different browser (Edge) &amp; still can't push play.,general_question
@SpotifyCares No problems with iOS.,technical_support
@SpotifyCares Tried an incognito Chrome window.  No change.  Work has blocked https://t.co/JoK7ESpKMg in Firefox,account_problem
@SpotifyCares Chrome web player on dell laptop,general_question
"@SpotifyCares My web player is stuck in a commercial.  'Play' isn't an option.  Tried clearing cookies, etc. nothing helped. #ijustwantmusic https://t.co/LPxSjwjIHA",technical_support
@SpotifyCares Android 6.0.1 and Spotify version 8.4.25.771 armV7,general_question
@SpotifyCares not sure why the app has been slow to load and glitching music for the past couple months. Samsung galaxy s5,technical_support
@SpotifyCares With spotify open both on my computer and phone I added a local file to a playlist on my computer. ...,general_question
@SpotifyCares on my phone Spotify didn't show the song that was in the playlist but instead asked me to browse for music to add to my newly created...,general_question
"@SpotifyCares playlist, I only want that one local file visible in the playlist.. It wasn't until I said download, that the song appeared.",technical_support
"@SpotifyCares It'd be helpful if it showed the song greyed out as it's not on the phone yet, and simply gave me the option to offline/download the song.",positive_feedback
@SpotifyCares Checked the three dots and saw the download option and then my song appeared. It works.. but it feels hidden. Thank you for your interest :),technical_support
"@115888 you guys trying to make it harder to load local music? ""BROWSE FOR MUSIC"" Show me the song I added instead. Don't BS users.",general_question
@SpotifyCares Shout! be in India soon ..,general_question
@SpotifyCares Added! - India 😊👍🏻,general_question
@115888 why aren’t you available in India.. https://t.co/YUzA4qYDvv,general_question
@British_Airways Have done it now! Cheers,positive_feedback
@British_Airways Can you possibly follow me back so I can send you a DM?,general_question
"@British_Airways Hi, can you please provide me with an email address that I can contact about my flight booking and cancelation?",general_question
@British_Airways can you follow me back so I can private message you,general_question
@British_Airways Thanks! All sorted :),positive_feedback
"@British_Airways flying to NY. Adding passport details, but keep saying error? Never had this problem. Is it cause my lead passenger should?",technical_support
@comcastcares won't respond to my tweets bc they can't fix my problem...understaffed perhaps?,technical_support
Oh @116136 @115900 why am I not surprised that I’ve spent over 1 hour on the phone with a rep who keeps arguing &amp; can’t resolve situation,general_question
"@ComcastCares
#mobile_Care I received a new  gateway/modem &amp; installed it. Now my bedroom and media room will not connect to cable. Help",general_question
@comcastcares @116136 What's going on with the service in Chicago? When will it be back up?,general_question
@115911 it’s really stupid that we pay all this money for our phones and we don’t get signal where we live,complaint
@117540 @632 @115911 I hope yours works better than mine. For the 2nd time MINE DIED!,general_question
Got my #Pixel! Popped in my @115911 SIM &amp; it WORKED NO PROBLEM! LET'S ROCK! https://t.co/dsCbe4jvup,technical_support
@115911 Wow how can you refer me to apple and not fix my problem? After 15 years. Not 1 bill cycle #unacceptable #UnCarrier #Shopforservice,complaint
@TMobileHelp @117543 I've talked with you. Trying to see what Neville has to say,general_question
"@117543 hi Neville will you ever update this area? I have constant dropped calls here. 
https://t.co/O2MQZ98ikK",technical_support
@AmericanAir I don't like the the new livery,general_question
@AmericanAir .. landed in Charlotte at 7:11 PM. It’s now 7:52 without any luggage.. or staff in baggage claim.. or belt movement. Hello? https://t.co/PFxh5m9JIl,general_question
".@AmericanAir Home, please",general_question
Fantastic job by the @AmericanAir staff at @117548 to get us on our way to the @79605 Championships! Thank you! https://t.co/JqpQe0f9gs,positive_feedback
Taking off from CLT to DEN almost 2 hours late had to board a new plane bc the other @AmericanAir plane broke. I'm sick &amp; need to get home 😥,delivery_issue
@SouthwestAir Found the feedback site. https://t.co/93ICsVFByI Thanks! @SouthwestAir,positive_feedback
Hey @SouthwestAir this is great! Saw this at @117551 - When is this coming to an airport near me? https://t.co/5AKarhozua,positive_feedback
"@Southwestair, I would like to change my name on my account to my married name. How can I do this? Email address not working.",technical_support
It pays to read the fine print. Well done @southwestair. And thank you! https://t.co/9xo45LgcA9,payment_issue
@ChipotleTweets Thx,general_question
@ChipotleTweets why does your app tell me it can't connect to your supercomputer?  #imhungy. I want to order some burritos,technical_support
@ChipotleTweets How are you fixing the issue?,technical_support
Went to go get my burrito tonight and they told me they don't serve chorizo anymore smh @ChipotleTweets #disappointed 😒,complaint
Crying bc I forgot about booritos @ChipotleTweets,general_question
"Finally found my companion, Amy Pond! Time to go get some Booritos at @chipotletweets @ Delran,… https://t.co/NWKrn1J7E1",general_question
2 years in a row I want to order Chipotle online and it’s Halloween and they turn their ordering off 🙂@ChipotleTweets,general_question
"All I wanted was @ChipotleTweets for my break at work and now I’m going to have food, but no break because of the Halloween line 😭😭",general_question
"""That's a thing?!""

Do some poor souls really not know you can get two proteins at @ChipotleTweets?",general_question
This fruit about to slay some veggies @ChipotleTweets https://t.co/4Geoi08N60,general_question
See you soon bb 😘 @ChipotleTweets https://t.co/knfU9Ymh9F,general_question
When they be hookin’ it up! Thanks @ChipotleTweets https://t.co/C5pUGX86v8,positive_feedback
PSA: $3.00 burritos at chipotle if you dress up for Halloween @ChipotleTweets,general_question
People eating @ChipotleTweets without a costume look so out of place on #Halloween #Boorito #alwaysbusyonhalloween,general_question
"@ChipotleTweets Got my $3 booritto. Best promo ever, thanks",positive_feedback
@117273 @ChipotleTweets This has happened to me twice!!!!!! They hate us,complaint
👦🏻 and I each got one 🌯😋 it makes me happy not have to cook dinner😁😁 thanks @ChipotleTweets #HappyHalloween https://t.co/7Rkie5CnwX,technical_support
@ChipotleTweets #HappyHalloween2017 #boorito #getinmybelly https://t.co/MzaXopq9k9,technical_support
@ChipotleTweets line is ridiculous lol but I’m always here on Halloween 🎃 lol,complaint
When you go to @ChipotleTweets in a costume for a $3 boorito and you get charged full price 🙃🙃🙃,payment_issue
Dressing up to get @ChipotleTweets Booritos was totally worth it 👻,general_question
@ChipotleTweets ilysm thank u for this $3 bowl happy halloween bae,technical_support
"@ChipotleTweets got rid of chorizo. If anyone needs me, I'll be locked in my room listening to sad songs on full blast to hide my sobs.",account_problem
@ChipotleTweets FIX YOUR APP. IM HUNGRY. 😡😡😡,technical_support
@ChipotleTweets is it still $3 if I add queso and guac to the boo rito 👻,general_question
Having anxiety bc I don’t have a car to go to @ChipotleTweets for their $3 booritos at school☹️,general_question
@HPSupport installed a new yellow cratridge but it is not printing #hppsdr #ijkhelp,general_question
@HPSupport I cannot get the printer to fax from my computer #hppsdr #ljhelp,general_question
@115940 I absolute hate your streaming service. It literally never works when you want to watch something. Such a waste.,complaint
"@hulu_support I use Roku, and no other streaming is impacted. I am watching CBS all access right now. This is solely a hulu issue",technical_support
@hulu_support No I switched from your app to CBS all access due to the issue...it was also an issue this morning at 5:30 trying to watch the news,technical_support
@hulu_support I will check that when I get home tonight,general_question
@hulu_support @115940 AT WHAT POINT CAN I EXPECT TO WATCH A LIVE PROGRAM WITHOUT BUFFERING EVERY FEW MINUTES,general_question
I try to like @115940 and I don't want to cancel but there's nothing to watch can even watch dragon ball in English that's awful,complaint
@115940 you guys are having a UTF-8 issue with your text in your Android app. https://t.co/zNzwJv28ft,technical_support
@hulu_support My stuff still doesn't have my favorites. It actually mixes my recently viewed and favorites. Would screenshots help?,technical_support
@hulu_support your keep watching isnt functional. I added several to my profile and some show but also other ones that i didnt add show up,general_question
@115955 why does your TV listings confuse the channel for the World Series? TMZ? Sad.,general_question
"@Ask_Spectrum About 36 hours now. Meanwhile, relatives on the other side of town are getting theirs back. Any ETA now?",general_question
@sprintcare 5 lines for $100? Better rate then @115911 but I'm a fan of @115913. What more do you have @115714. Got a cool CEO?,general_question
@115911 @115725 @115714 All I'm saying is that I prebooked first day because I was promised a date which I liked. I got 7 lines on my act. @115725 keep your 🤞,general_question
If I don't get my prebooked #iPhoneX from @115911  by November 6th as promised by the store I'm switching to @115725 or @115714.,general_question
"@sprintcare @626 @115714 Lol for the eighteen thoudandth time, this is not my phone because there are 2 iPhones and 2 androids, and it effects them all. SMFH",general_question
@sprintcare Are you getting dizzy yet? Because you seem to be running in circles.,general_question
@sprintcare A customer should NOT have to go through so much just to get adequate service that they pay $300 a month for. UNACCEPTABLE,complaint
@sprintcare Pretty funny stuff guys...,general_question
@sprintcare Earlier today: https://t.co/cBEzfl9jFI,complaint
@sprintcare Oh again? Why the other two times today wasn’t enough?,general_question
@sprintcare Hmm interesting cause I’ve had that done twice now LMAO,general_question
@626 @115714 I still have zero service and power has mostly been restored. This is unacceptable in a day and age when most people only carry cell service,complaint
@626 can we begin an investigation into why @115714 has failed its RI customers during an emergency and power outage?,general_question
"I like how i pay for ""unlimited"" for the ""fastest"" 4g service but after a certain amout of gigs used apparently it slows down cool. @115714",technical_support
@sprintcare Well how come there are people on here who’s have shipped already?,general_question
"@sprintcare My iPhone X said deliver date of the 3rd when I ordered it, however it still says “pending” when checking order status.",general_question
@117591 @115714 Yes mine!,general_question
Anyone’s iPhone X shipment still pending for @115714 ?,delivery_issue
@sprintcare well i just tried calling you guys but it automatically fails. i had this problem an hour ago and it’s back. just messaged you.,technical_support
@sprintcare @115714 never mind i can’t even send txts. https://t.co/iWFDZrLDzF,general_question
"@sprintcare @115714 the sad part is i’m at my own house. and everyone else that i live with, has service. https://t.co/OHhmkBfr0B",general_question
@sprintcare I Broke My Phone And Yah Insurance Clam Thing Giving Me The Run Around,general_question
@117594 @115714 Im Finna Call You,general_question
@117593 @115714 Mane u bullshitting we most deff can yo ass just don't got a license and I hate driving that whole way,complaint
@117594 @115714 Man fuck that lets leave tonight this phone shit got me spicy and ill fill yo tank up lets hit the road 🤷🏾‍♂️😂😂,complaint
@117593 @115714 What's popping on o block tonight,general_question
I Been Going Thru All Lame Shit With Sprint All Day ..... @115714 Yah Gay Af,complaint
@VerizonSupport Wireless. Customer service had to cancel my online order. I'm at the store now trying again.,general_question
"@VerizonSupport As a user (but not owner) on a business account, the process of ordering a new phone has been extremely frustrating.",account_problem
@VerizonSupport What is it you want me to do?,general_question
@VerizonSupport And... the chat window closed.,general_question
@VerizonSupport It’s on the outside wall. Every connection is tight. https://t.co/ZBGuWBgLcI,technical_support
@VerizonSupport Done.,general_question
@VerizonSupport Apparently not. I’m back in a hold queue on the secured link.,technical_support
@VerizonSupport No I have not.,general_question
"@VerizonSupport I’m sick of being on hold with your online chat. Fix your chat process. Oh, fix my fios while you’re at it.",technical_support
@VerizonSupport We have - but you’re not available here... wish you were,general_question
@comcastcares I’ve had no Comcast internet or tv service for days now - but I have a verizon phone - can you help me watch the World Series game???,technical_support
@VerizonSupport I closed the chat in twitter on my iPhone. Tired of consuming my battery for no response.,technical_support
"@AskPlayStation The PSN Store is ""undergoing maintenance"" and has been for over 12 hours",general_question
@AskPlayStation does Netflix on PS4 Pro utilise HDR? The Netflix app on my TV has a HDR badge on it and looks better than my Pro app,complaint
@AskPlayStation how am I able to preload cod ww2??,general_question
@AskPlayStation I keep getting playstation error code ce-33992-6 tried restarting ps and router still nothing 😩just want to play overwatch 😭,technical_support
@AskPlayStation But i didnt get email,general_question
@AskPlayStation i get error ws-37338-4 when i try to log in?,technical_support
@116016 THIS IS THE SECOND TIME I BEEN GIVING THE RUN AROUND BY ONE OF Y'ALL EMPLOYEES 😤IF THEIR NOT TRAINED...WHY ARE THEY WORKING?,general_question
Went to three locations looking for a working atm... finally gave up and paid the surcharge at another bank. ☹️ Get it together @116016,payment_issue
@116016 stays sending me new Chase Freedom Credit Cards 😂 clearly I have a problem,technical_support
@115714 Took me 5 mins &amp; a hotspot to tweet this,general_question
"Wow bro my service has been SHIT all fucking day.. like it’s never this bad, wtf @115714",complaint
"@115714 you know, “all the networks are great now.”  What the fuck year is it, 2001? Fuck you and your shitty 3G one-bar. https://t.co/IkRazgHgS1",complaint
Bruh @115714 be blowing it with this bum ass service,general_question
"@CoxHelp hi, you added a telephone to my bill even though i didn’t ask for it, how can i cancel it?",payment_issue
"@CoxHelp no internet service since 10/29. 2 days straight Cust. Service gave estimated restoration times, now they say they just don’t know",technical_support
@CoxHelp it’s 1313 (or 313). it gives me an error message that says there’s an issue with the channel. i’ve been trying since about 4:10pm.,technical_support
@CoxHelp what’s up with ATT SportsNet in LV right now? i would sure like to watch the hockey game. :(,general_question
@CoxHelp too little too late. @116021 should have hired employees who do their jobs for customers who pay full price,delivery_issue
@CoxHelp nice try. those well-trained workers caused my outage &amp; your phone rep must’ve had a bad day. goodbye @116021 hello @115955,complaint
.@116021 my cable &amp; internet are out &amp; these guys are getting paid double time to fix the problem but they AREN’T DOING ANYTHING https://t.co/h5Q6L8SHEg,technical_support
@117613 If I was home @116021 @CoxHelp I’d watch it on my TV! This makes no sense. 😒 I would love 2 b able 2 watch one game! #notathome #vegasborn https://t.co/9dqEtleyF2,positive_feedback
"On the air!

📺: AT&amp;T SportsNet
Cox: 313/1313
DIRECTV: 684
U-verse: 757/1757
CenturyLink: 760/1760

📻: FOX Sports Radio
98.9 FM/1340 AM",general_question
@BofA_Help Thank you for the help,positive_feedback
@BofA_Help Ok thank you for your help today,positive_feedback
No help at all from @116035  really fucked up my weekend!!,general_question
@BofA_Help @116035 #badcustomerservice #bankofamerica https://t.co/HLxSZrQzmP,complaint
Thank God for @116035 ! Never again will I or any of my family bank with @116827 worst bank #wellsfargo #worstbank,complaint
@117618 Ahh gotcha @VirginAmerica can you assist? 😊,general_question
"@117617 Sadly we are unable to seat allocate on these sectors Tristan, as those flights are operated by Virgin America.",general_question
@117618 5271 &amp; 5272,general_question
@117617 Thank you Tristan and do you please mind specifying which flight this request is for?,positive_feedback
@117618 YBCFVK closest to the front is preferred 😉 flying scares me and there's a lot of turbulence in the back 😣,general_question
"@117617 Hi Tristan, may you please send me your six character booking reference, along with your seating preference?",general_question
@117618 Thanks! Is there a way to do it online? Dumb American here without an intl phone plan 😫(don't judge me 😔),positive_feedback
"@117617 Hi Tristan, please phone our Guest Contact Centre on 13 67 89 :)",general_question
@117618 Hi! I am trying to confirm seats for a flight I just booked. Can you help with that?,general_question
"@VirginAmerica Hi, I haven't received anything in terms of credit for my 6 hour delay on Monday! Please reach out.",general_question
@VirginAmerica I mean Tuesday.,general_question
@VirginAmerica Hi I never received an email today.??,general_question
@VirginAmerica How do we get notified?,general_question
@VirginAmerica K I sent a DM but waiting on a response.,general_question
"Hey @VirginAmerica delayed for 4 1/2 hours, (from a 7:30am flight, so had to be here at the break of dawn!) can you hook us up with some credit back for this? Ridiculous.",complaint
The Virgin America ground staff are dressed up for Halloween and are playing tunes like MCR &amp; the Harry Potter soundtrack 💀,general_question
"@VirginAmerica Yes, they’ve reset all of the tv’s twice. This is the second straight time this has happened in the last two weeks.",technical_support
@VirginAmerica I’m sitting in first class and none of your live tv channels are working for GAME 6 of the World Series. https://t.co/kbvmEf5tA1,general_question
@VirginAmerica I did. But elevate line says I need to call Alaska and v/v. (My elevate gold is in PNR.),general_question
@virginamerica are MCS and first upgrades for elevate gold not available on a flight booked through AS but on VX metal?,general_question
"@KFC_UKI_Help  please don't tell me this is a fried plaster in my
Chicken 🤢🤢🤢🤢😭😭😭 https://t.co/Z890yQmdIi",general_question
@GloCare @117625 @117626 @117627 @48760 @117628 @53205 Glo couldn't give me a reply from first complaint from Jan 11 till May 2017. Glo is really fraudulent,general_question
"@117624 @GloCare @117625 @117626 @117627 @48760 @53205 CPC expects more from businesses like @GloCare. Even now, this consumer deserves an apology &amp; explanation. Consumer is king for real",general_question
@117628 @GloCare @117625 @117626 @117627 @48760 @53205 @7476  Hw @117627 is now robbing Peter 2pay Paul wht an unfortunate company is GLO network? I reported illegal deduction still ongoing.,payment_issue
@117628 @GloCare @117625 @117626 @117627 @48760 @53205 @7476 I've been on this issue for almost a year &amp; very sad d regulatory authorities allowed this illegitimate deduction continues wt no checkmate,technical_support
"@117628 @GloCare @117625 @117626 @117627 @48760 @53205 @7476 After initial illegitimate deduction of #500, which I reported alas no solution, I loaded 1k,  glo deducted #50, complaint no response.",general_question
@117628 @GloCare @117625 @117626 @117627 @48760 @53205 @7476 Thereafter I loaded #200 again with total balance stood at #1150. On early hour on Monday 29/10/2017 i inserted d sim to load #200.,payment_issue
@GloCare @117628 @117625 @117626 @117627 @48760 @53205 @7476 This is over 10 times u people have been asking 4my number with conflicting responses frm SO &amp; d likes. 08054117690. U must refund my money.,refund_request
@GloCare @117628 @117625 @117626 @117627 @48760 @53205 @7476 Hope authorities can see the mode of operation of GLO network. I am not surprised at all but I believed the regulating authorities is noting,complaint
@GloCare Ok oooooooo,general_question
@GloCare You @117627 is robbing Peter to pay Paul. What an exploitative network. Over two to three weeks now no feedback nor response from you people. Ole of highest order barawo kwai,payment_issue
@GloCare @117628 @117625 @117626 @117627 @48760 @53205 @7476 Some of the network providers behave like an emperor &amp; cheat on the average Nigerians knowing to enrich themselves at the expense of masses,general_question
@GloCare @117628 @117625 @117626 @117627 @48760 @53205 @7476 Telling me 2check back when? This is a great disappointment 4us in Nig wt such a feedback 2customer. Rather 2update telling me 2 check back,technical_support
@GloCare @117628 @117625 @117626 @117627 @48760 @53205 @7476 I've been on dis issue wt @117627 4almost a yr bt disregarded @117625 &amp; @117628 instruction wt lies unfounded.U must return my money,complaint
@GloCare @117628 @117625 @117626 @117627 @48760 @53205 @7476 Up till this moment you are still escalating. You @117627 is robbing Peter to pay Paul. What an exploitative network. Over two to three weeks now no feedback nor response from you people. Ole of highest order barawo kwai,payment_issue
@GloCare @117628 @117625 @117626 @117627 @48760 @53205 @7476 You people I mean @117627 shld just embark on wasting time of checking to buy time with already calculated results of nothing at last.,delivery_issue
"@117628 @GloCare @117625 @117626 @117627 @48760 @53205 @7476 On checking my acct bal I met #1107 again before loaded #200. Meanwhile, this line has not been active neither inserted into any handset.",general_question
@117628 @GloCare @117625 @117626 @117627 @48760 @53205 @7476 I'm calling d FedGovt of Nig under d leadership of President M. Buhari 2call all authorities incharge 2rescue Nigerians frm glo exploitation,general_question
@117628 @GloCare @117625 @117626 @117627 @48760 @53205 @7476 It won't be fair if president M. Buhari is fighting against corruption but allows glo to be exploiting Nigeria masses to enrich herself.,general_question
"@GloCare @117625 @117626 @117627 @48760 @117628 @53205 @7476 @18490 @7475 @90626 @103803 @23957 @117629 @117630 @24819 Now @117627 is giving the same excuse gave on Nov 1, 2017 for system upgrading. Do we really have a regulating authorities monitoring Glo network? Pls glo return my money",refund_request
@GloCare @117625 @117626 @117627 @48760 @117628 @53205 @7476 @18490 @7475 @90626 @103803 @23957 @117629 @117630 @24819 If govt of the day wants people to have confidence in them the security of citizen must be guaranteed from all the network providers. GLO started deducting my money illegitimately since last year December till now still continues. Reported this case to NCC but nothing was done.,payment_issue
@GloCare @117625 @117626 @117627 Recall this is the 13th times given out this number to you people especially TT,general_question
@GloCare @117625 @117626 @117627 08054117690,general_question
@117625 @117626 @117627 @GloCare I believed GLO is not bigger than regulator. Very unfortunate loaded #500 again after insertion frm welcome back I met #424.09k no call/mesg,complaint
@117625 @117626 @117627 @GloCare Pls attention of GLO &amp; ncc was called on illegal deduction of my account till now no soln,account_problem
"@AmazonHelp I got it sorted out, after multiple phone calls and failed chat sessions (those were horrible btw)",complaint
@115821 I’ve had nothing but trouble with 2/3 of my orders this month and I’m starting to doubt my continuing my prime membership,general_question
@AmazonHelp Hello? So how do I contact someone if I can't log in?! I'm really concerned about what is happening with my acct and who has access to it!,technical_support
@AmazonHelp Thank you,positive_feedback
@AmazonHelp That just takes me to the log in page (I can't log in as I can see from my Audible acct that my log in has been changed to a yopmail acct),account_problem
@AmazonHelp I'm UK based. Are the contact details the same?,general_question
@AmazonHelp It looks as though someone has changed the email address linked to my acct &amp; I can no longer log in. Help!,account_problem
@AmazonHelp I appreciate the quick reply!!!,technical_support
Haha @117634 has been sneakily charging me $9.99 SINCE FEBRUARY for a service I never use💩🙈👎 $90 gone!!! Thanks @AmazonHelp,positive_feedback
@AmazonHelp Love you,positive_feedback
Not here pissed @115821,general_question
@AmazonHelp Had a package scheduled for delivery today and it didn’t come I’m not happy,complaint
WHAT DOES THIS MEAN @115821 https://t.co/jW02hoSsPp,general_question
"@AmazonHelp Solved, Thank You",positive_feedback
"@115850 Under the same order ID another product of 617 was delivered, paid 700 asked to add the balance to the wallet, same thing, not added",delivery_issue
"@115850 order ID ending with 5148337, I paid ur delivery guy 1000 Rs for a 690 Rs order, asked him to add 310 to wallet, Y s it not done?",delivery_issue
"@AppleSupport Well, I️ was running 11.0.3, and now 11.1. Issue persists.",technical_support
@AppleSupport @117639 I’m having the same issue!!! Just started today!,technical_support
"Hey @AppleSupport, what’s up with this new autocorrect? Happening on iPhone 7 Plus and iPhone 7. https://t.co/pHA05gv7g7",technical_support
@AppleSupport It’s showing it’s connected and the battery is decreasing.,technical_support
I got my phone yesterday and it’s already not charging thanks @115858 🙃,positive_feedback
"My iPhone is so damn glitchy, not sure this upgrade to the 8 was worth it. I can’t even send pictures 😡 @AppleSupport",technical_support
Can I undo this iOS update? This is horrendous and dealing with phone frustration during 75% of my 150 mobile uses each day is not acceptable @115858,technical_support
@116336 @115858 my 7+ refuses to stay on WiFi calling ever since ios 11 and im seriously so over the customer service -___-,technical_support
@AppleSupport iOS11.1 consumes battery pretty fast....,technical_support
11.1にあげたらTwitter少し見てるだけだし低電力モードなのに20パーへったぞ。デバイス本体ごと取り換えて数ヶ月だし今回のアプデはミスだな。バッテリー消費悪化してる。 @AppleSupport,technical_support
@AppleSupport Thank you so much im just happy about the release of the new update and the 3D touch multitask is back again!,technical_support
"Bienvenida sea la multi tarea al 3D touch en iphone, gracias @AppleSupport  #newupdate",technical_support
@AppleSupport the new update is making my phone so funky. Check out the emoji and the letter I️. Is there a fix? https://t.co/9EpjZmt5ZC,technical_support
@AppleSupport what’s up with typing the letter I️ ... it wants to be an A and a box with a question mark,technical_support
"@AppleSupport I bought an iTunes gift card worth £15 a week ago, and the email still hasn’t come into my inbox to tell me the code. Helpppp",technical_support
"@AppleSupport Okay, I️ updated my phone the newest version",technical_support
@AppleSupport I️ have 11.0.3,technical_support
@AppleSupport hey apple ! What is going on with the iPhones ?? Every time I️ type the letter “I️” I️ get a symbol. Which you see right now!,technical_support
"@AppleSupport My screen is lagging, my apps are all glitching, your new screen updates are slowing my processsing speed down. Y’all are killin me fr yo",technical_support
Hey @115858 just wondering why this new update has had my phone going bananas all day so far?? Please enlighten me.,technical_support
Ayo @AppleSupport fix this whole question mark box ting dem shits annoying.,complaint
@AppleSupport I bought an iPhone 8 with AppleCare+. Wanting to return the iPhone 8. What happens with the AppleCare+?,technical_support
@AppleSupport But would it work with another phone brand?Like LG galaxy phones?,technical_support
@AppleSupport Does the person you send it too also have to have a iPhone to see this?I see it on my phone.,technical_support
@AppleSupport why are my I ‘s changing into I️ ?!!!!!,technical_support
@Uber_Support Thanks but that's about two hours too late.,delivery_issue
"So @Uber_Support your ""support team"" gave me BS ""answers"" and then refused to speak to me.

PayPal didn't. Goodbye, @115873! :)

Hello, @115879. https://t.co/79MBtmyS1t",payment_issue
@Uber_Support It's not you guys. It's @117115 @McDonalds only! They have terrible #customerservice and I am tired of it. #sadface #iloveuber,complaint
@117658 @117115 @115877 We don't just want #Convenience!!!! We want you to get our orders correct!!! @117115 @McDonalds  #ihatemcdonalds,complaint
"Our customers want convenience – and we’re delivering, literally @117115 @115877 https://t.co/SlzyErWvNr https://t.co/BNThdBZb0Y",general_question
"@115873 1 That makes @115879 better than U!
When somebody throws up in a driver's vehicle they remove the rating! Especially if they have to $$$",delivery_issue
Wish I could give Uber drivers 5 stars while simultaneously giving the @Uber_Support app a 0 star rating for giving the wrong directions 🙄,delivery_issue
@115877 can you bring me a bottle of sparkling rosé?,general_question
"@Uber_Support I accidentally picked up the wrong order from my lobby, can you help? I can deliver the food if I have an apt number.",general_question
