text,intent
ive talked with you trying to see what neville has to say,general_question
hi neville will you ever update this area i have constant dropped calls here,technical_support
i dont like the the new livery,general_question
landed in charlotte at 7 11 pm its now 7 52 without any luggage or staff in baggage claim or belt movement hello,general_question
home please,general_question
fantastic job by the staff at to get us on our way to the championships thank you,positive_feedback
taking off from clt to den almost 2 hours late had to board a new plane bc the other plane broke im sick amp need to get home,delivery_issue
found the feedback site thanks,positive_feedback
hey this is great saw this at when is this coming to an airport near me,positive_feedback
i would like to change my name on my account to my married name how can i do this email address not working,technical_support
it pays to read the fine print well done and thank you,payment_issue
thx,general_question
why does your app tell me it cant connect to your supercomputer i want to order some burritos,technical_support
how are you fixing the issue,technical_support
went to go get my burrito tonight and they told me they dont serve chorizo anymore smh,complaint
crying bc i forgot about booritos,general_question
finally found my companion amy pond time to go get some booritos at delran,general_question
2 years in a row i want to order chipotle online and its halloween and they turn their ordering off,general_question
all i wanted was for my break at work and now im going to have food but no break because of the halloween line,general_question
thats a thing do some poor souls really not know you can get two proteins at,general_question
this fruit about to slay some veggies,general_question
see you soon bb,general_question
when they be hookin it up thanks,positive_feedback
psa 300 burritos at chipotle if you dress up for halloween,general_question
people eating without a costume look so out of place on,general_question
got my 3 booritto best promo ever thanks,positive_feedback
this has happened to me twice they hate us,complaint
and i each got one it makes me happy not have to cook dinner thanks,technical_support
line is ridiculous lol but im always here on halloween lol,complaint
when you go to in a costume for a 3 boorito and you get charged full price,payment_issue
dressing up to get booritos was totally worth it,general_question
ilysm thank u for this 3 bowl happy halloween bae,technical_support
got rid of chorizo if anyone needs me ill be locked in my room listening to sad songs on full blast to hide my sobs,account_problem
fix your app im hungry,technical_support
is it still 3 if i add queso and guac to the boo rito,general_question
having anxiety bc i dont have a car to go to for their 3 booritos at school,general_question
installed a new yellow cratridge but it is not printing,general_question
i cannot get the printer to fax from my computer,general_question
i absolute hate your streaming service it literally never works when you want to watch something such a waste,complaint
i use roku and no other streaming is impacted i am watching cbs all access right now this is solely a hulu issue,technical_support
no i switched from your app to cbs all access due to the issueit was also an issue this morning at 5 30 trying to watch the news,technical_support
i will check that when i get home tonight,general_question
at what point can i expect to watch a live program without buffering every few minutes,general_question
i try to like and i dont want to cancel but theres nothing to watch can even watch dragon ball in english thats awful,complaint
you guys are having a utf 8 issue with your text in your android app,technical_support
my stuff still doesnt have my favorites it actually mixes my recently viewed and favorites would screenshots help,technical_support
your keep watching isnt functional i added several to my profile and some show but also other ones that i didnt add show up,general_question
why does your tv listings confuse the channel for the world series tmz sad,general_question
about 36 hours now meanwhile relatives on the other side of town are getting theirs back any eta now,general_question
5 lines for 100 better rate then but im a fan of what more do you have got a cool ceo,general_question
all im saying is that i prebooked first day because i was promised a date which i liked i got 7 lines on my act keep your,general_question
if i dont get my prebooked from by november 6th as promised by the store im switching to or,general_question
lol for the eighteen thoudandth time this is not my phone because there are 2 iphones and 2 androids and it effects them all smfh,general_question
are you getting dizzy yet because you seem to be running in circles,general_question
a customer should not have to go through so much just to get adequate service that they pay 300 a month for unacceptable,complaint
pretty funny stuff guys,general_question
earlier today,complaint
oh again why the other two times today wasnt enough,general_question
hmm interesting cause ive had that done twice now lmao,general_question
i still have zero service and power has mostly been restored this is unacceptable in a day and age when most people only carry cell service,complaint
can we begin an investigation into why has failed its ri customers during an emergency and power outage,general_question
i like how i pay for unlimited for the fastest 4g service but after a certain amout of gigs used apparently it slows down cool,technical_support
well how come there are people on here whos have shipped already,general_question
my iphone x said deliver date of the 3rd when i ordered it however it still says pending when checking order status,general_question
yes mine,general_question
anyones iphone x shipment still pending for,delivery_issue
well i just tried calling you guys but it automatically fails i had this problem an hour ago and its back just messaged you,technical_support
never mind i cant even send txts,general_question
the sad part is im at my own house and everyone else that i live with has service,general_question
i broke my phone and yah insurance clam thing giving me the run around,general_question
im finna call you,general_question
mane u bullshitting we most deff can yo ass just dont got a license and i hate driving that whole way,complaint
man fuck that lets leave tonight this phone shit got me spicy and ill fill yo tank up lets hit the road,complaint
whats popping on o block tonight,general_question
i been going thru all lame shit with sprint all day yah gay af,complaint
wireless customer service had to cancel my online order im at the store now trying again,general_question
as a user but not owner on a business account the process of ordering a new phone has been extremely frustrating,account_problem
what is it you want me to do,general_question
and the chat window closed,general_question
its on the outside wall every connection is tight,technical_support
done,general_question
apparently not im back in a hold queue on the secured link,technical_support
no i have not,general_question
im sick of being on hold with your online chat fix your chat process oh fix my fios while youre at it,technical_support
we have but youre not available here wish you were,general_question
ive had no comcast internet or tv service for days now but i have a verizon phone can you help me watch the world series game,technical_support
i closed the chat in twitter on my iphone tired of consuming my battery for no response,technical_support
the psn store is undergoing maintenance and has been for over 12 hours,general_question
does netflix on ps4 pro utilise hdr the netflix app on my tv has a hdr badge on it and looks better than my pro app,complaint
how am i able to preload cod ww2,general_question
i keep getting playstation error code ce 33992 6 tried restarting ps and router still nothing just want to play overwatch,technical_support
but i didnt get email,general_question
i get error ws 37338 4 when i try to log in,technical_support
this is the second time i been giving the run around by one of yall employees if their not trainedwhy are they working,general_question
went to three locations looking for a working atm finally gave up and paid the surcharge at another bank get it together,payment_issue
stays sending me new chase freedom credit cards clearly i have a problem,technical_support
took me 5 mins amp a hotspot to tweet this,general_question
wow bro my service has been shit all fucking day like its never this bad wtf,complaint
you know all the networks are great now what the fuck year is it 2001 fuck you and your shitty 3g one bar,complaint
bruh be blowing it with this bum ass service,general_question
hi you added a telephone to my bill even though i didnt ask for it how can i cancel it,payment_issue
no internet service since 1029 2 days straight cust service gave estimated restoration times now they say they just dont know,technical_support
its 1313 or 313 it gives me an error message that says theres an issue with the channel ive been trying since about 4 10pm,technical_support
whats up with att sportsnet in lv right now i would sure like to watch the hockey game,general_question
too little too late should have hired employees who do their jobs for customers who pay full price,delivery_issue
nice try those well trained workers caused my outage amp your phone rep mustve had a bad day goodbye hello,complaint
my cable amp internet are out amp these guys are getting paid double time to fix the problem but they arent doing anything,technical_support
if i was home id watch it on my tv this makes no sense i would love 2 b able 2 watch one game,positive_feedback
on the air atamp t sportsnet cox 3131313 directv 684 u verse 7571757 centurylink 7601760 fox sports radio 989 fm1340 am,general_question
thank you for the help,positive_feedback
ok thank you for your help today,positive_feedback
no help at all from really fucked up my weekend,general_question
thank god for never again will i or any of my family bank with worst bank,complaint
ahh gotcha can you assist,general_question
sadly we are unable to seat allocate on these sectors tristan as those flights are operated by virgin america,general_question
5271 amp 5272,general_question
thank you tristan and do you please mind specifying which flight this request is for,positive_feedback
ybcfvk closest to the front is preferred flying scares me and theres a lot of turbulence in the back,general_question
hi tristan may you please send me your six character booking reference along with your seating preference,general_question
thanks is there a way to do it online dumb american here without an intl phone plan dont judge me,positive_feedback
hi tristan please phone our guest contact centre on 13 67 89,general_question
hi i am trying to confirm seats for a flight i just booked can you help with that,general_question
hi i havent received anything in terms of credit for my 6 hour delay on monday please reach out,general_question
i mean tuesday,general_question
hi i never received an email today,general_question
how do we get notified,general_question
k i sent a dm but waiting on a response,general_question
hey delayed for 4 12 hours from a 7 30am flight so had to be here at the break of dawn can you hook us up with some credit back for this ridiculous,complaint
the virgin america ground staff are dressed up for halloween and are playing tunes like mcr amp the harry potter soundtrack,general_question
yes theyve reset all of the tvs twice this is the second straight time this has happened in the last two weeks,technical_support
im sitting in first class and none of your live tv channels are working for game 6 of the world series,general_question
i did but elevate line says i need to call alaska and vv my elevate gold is in pnr,general_question
are mcs and first upgrades for elevate gold not available on a flight booked through as but on vx metal,general_question
please dont tell me this is a fried plaster in my chicken,general_question
glo couldnt give me a reply from first complaint from jan 11 till may 2017 glo is really fraudulent,general_question
cpc expects more from businesses like even now this consumer deserves an apology amp explanation consumer is king for real,general_question
hw is now robbing peter 2pay paul wht an unfortunate company is glo network i reported illegal deduction still ongoing,payment_issue
ive been on this issue for almost a year amp very sad d regulatory authorities allowed this illegitimate deduction continues wt no checkmate,technical_support
after initial illegitimate deduction of which i reported alas no solution i loaded 1k glo deducted complaint no response,general_question
thereafter i loaded again with total balance stood at on early hour on monday 29102017 i inserted d sim to load,payment_issue
this is over 10 times u people have been asking 4my number with conflicting responses frm so amp d likes 08054117690 u must refund my money,refund_request
hope authorities can see the mode of operation of glo network i am not surprised at all but i believed the regulating authorities is noting,complaint
ok o,general_question
you is robbing peter to pay paul what an exploitative network over two to three weeks now no feedback nor response from you people ole of highest order barawo kwai,payment_issue
some of the network providers behave like an emperor amp cheat on the average nigerians knowing to enrich themselves at the expense of masses,general_question
telling me 2check back when this is a great disappointment 4us in nig wt such a feedback 2customer rather 2update telling me 2 check back,technical_support
ive been on dis issue wt 4almost a yr bt disregarded amp instruction wt lies unfoundedu must return my money,complaint
up till this moment you are still escalating you is robbing peter to pay paul what an exploitative network over two to three weeks now no feedback nor response from you people ole of highest order barawo kwai,payment_issue
you people i mean shld just embark on wasting time of checking to buy time with already calculated results of nothing at last,delivery_issue
on checking my acct bal i met again before loaded meanwhile this line has not been active neither inserted into any handset,general_question
im calling d fedgovt of nig under d leadership of president m buhari 2call all authorities incharge 2rescue nigerians frm glo exploitation,general_question
it wont be fair if president m buhari is fighting against corruption but allows glo to be exploiting nigeria masses to enrich herself,general_question
now is giving the same excuse gave on nov 1 2017 for system upgrading do we really have a regulating authorities monitoring glo network pls glo return my money,refund_request
if govt of the day wants people to have confidence in them the security of citizen must be guaranteed from all the network providers glo started deducting my money illegitimately since last year december till now still continues reported this case to ncc but nothing was done,payment_issue
recall this is the 13th times given out this number to you people especially tt,general_question
08054117690,general_question
i believed glo is not bigger than regulator very unfortunate loaded again after insertion frm welcome back i met 09k no callmesg,complaint
pls attention of glo amp ncc was called on illegal deduction of my account till now no soln,account_problem
i got it sorted out after multiple phone calls and failed chat sessions those were horrible btw,complaint
ive had nothing but trouble with 23 of my orders this month and im starting to doubt my continuing my prime membership,general_question
hello so how do i contact someone if i cant log in im really concerned about what is happening with my acct and who has access to it,technical_support
thank you,positive_feedback
that just takes me to the log in page i cant log in as i can see from my audible acct that my log in has been changed to a yopmail acct,account_problem
im uk based are the contact details the same,general_question
it looks as though someone has changed the email address linked to my acct amp i can no longer log in help,account_problem
i appreciate the quick reply,technical_support
haha has been sneakily charging me 999 since february for a service i never use 90 gone thanks,positive_feedback
love you,positive_feedback
not here pissed,general_question
had a package scheduled for delivery today and it didnt come im not happy,complaint
what does this mean,general_question
solved thank you,positive_feedback
under the same order id another product of 617 was delivered paid 700 asked to add the balance to the wallet same thing not added,delivery_issue
order id ending with 5148337 i paid ur delivery guy 1000 rs for a 690 rs order asked him to add 310 to wallet y s it not done,delivery_issue
well i was running 1103 and now 111 issue persists,technical_support
im having the same issue just started today,technical_support
hey whats up with this new autocorrect happening on iphone 7 plus and iphone 7,technical_support
its showing its connected and the battery is decreasing,technical_support
i got my phone yesterday and its already not charging thanks,positive_feedback
my iphone is so damn glitchy not sure this upgrade to the 8 was worth it i cant even send pictures,technical_support
can i undo this ios update this is horrendous and dealing with phone frustration during 75 of my 150 mobile uses each day is not acceptable,technical_support
my 7 refuses to stay on wifi calling ever since ios 11 and im seriously so over the customer service,technical_support
ios111 consumes battery pretty fast,technical_support
111twitter20,technical_support
thank you so much im just happy about the release of the new update and the 3d touch multitask is back again,technical_support
bienvenida sea la multi tarea al 3d touch en iphone gracias,technical_support
the new update is making my phone so funky check out the emoji and the letter i is there a fix,technical_support
whats up with typing the letter i it wants to be an a and a box with a question mark,technical_support
i bought an itunes gift card worth 15 a week ago and the email still hasnt come into my inbox to tell me the code help,technical_support
okay i updated my phone the newest version,technical_support
i have 1103,technical_support
hey apple what is going on with the iphones every time i type the letter i i get a symbol which you see right now,technical_support
my screen is lagging my apps are all glitching your new screen updates are slowing my procesing speed down yall are killin me fr yo,technical_support
hey just wondering why this new update has had my phone going bananas all day so far please enlighten me,technical_support
ayo fix this whole question mark box ting dem shits annoying,complaint
i bought an iphone 8 with applecare wanting to return the iphone 8 what happens with the applecare,technical_support
but would it work with another phone brand like lg galaxy phones,technical_support
does the person you send it too also have to have a iphone to see this i see it on my phone,technical_support
why are my i s changing into i,technical_support
thanks but thats about two hours too late,delivery_issue
so your support team gave me bs answers and then refused to speak to me paypal didnt goodbye hello,payment_issue
its not you guys its only they have terrible and i am tired of it,complaint
we dont just want we want you to get our orders correct,complaint
our customers want convenience and were delivering literally,general_question
1 that makes better than u when somebody throws up in a drivers vehicle they remove the rating especially if they have to,delivery_issue
wish i could give uber drivers 5 stars while simultaneously giving the app a 0 star rating for giving the wrong directions,delivery_issue
can you bring me a bottle of sparkling ros,general_question
i accidentally picked up the wrong order from my lobby can you help i can deliver the food if i have an apt number,general_question
i submitted again through the link you provided me,general_question
when will you update your in app location services for edmonton alberta canada uber drivers never find our area maple crest,delivery_issue
my app isnt working whenever i try to check out,technical_support
thats the spirit order witch ever fall food you crave with,general_question
i waited 20 minutes for a ride driver around the corner the whole time no 500 fee please,delivery_issue
it just doesnt make sense,general_question
uh we order through and the guy didnt fill the cups we paid for drinks but only got the cups,payment_issue
not the but dinner and service on flight 820 tonight is pretty darn good,general_question
thanks to going above amp beyond i was able to change my flight to go directly to florida amp have the chance to say goodbye to my grandpa,positive_feedback
i thought id have to get on my return flight and then stay in the airport overnight to get the next flight from lexington to florida,general_question
while on vacation i got news i just never expected to hear amp i have been scrambling amp freaking out about how to get to florida from here,general_question
because of the change my sky miles now says the flights werent eligible can this be sorted,general_question
thank you for getting us on the next flight out of lga with only minutes to spare at the gate we will make our connection,technical_support
here is this pop up that keeps coming up,general_question
im new at this how do i delete and whats dm,general_question
help on my spotify card please,general_question
my spotify premium stopped working,general_question
done but disappointed this post has been running since 2012 and nothing has been done about it,complaint
when will you add an explicit filter my kids dont want to hear those songs,general_question
okay sent,general_question
yes the music works fine no problem just the lock screen functionality has completely disappeared,technical_support
ios 1103 and the spotify version is 8425,technical_support
i have logged in to multiple devices as well all iphones with ios 11 updates same problem,technical_support
then after about 5 hours it glitches again,general_question
yes it is a constant problem on the ios 11 update like i said im not the only 1 encountering the problem,technical_support
please fix asap i hate apple music i dont want to use them,complaint
thanks if you want to see the finest release notes known to man check out the argos apps release history they add brand value,technical_support
love these detailed updates from so great to download nearly 100mb of each week or two,technical_support
im trying to correct a name on my ba booking can this be done over phone frederick on passport but freddy on booking,general_question
need to change my seat on lhr cph for tomorrow but have an aa ticket how can i do that,general_question
hello ive booked an american airlines flight operated by alaska will i still earn ba tier points on this flight,general_question
do i have to fly a certain amount of flights on ba planes to obtain a status in executive club or could it also be on aa,general_question
flew the other day best safety video ever,positive_feedback
i tried to purchase food bacon bapsandwich and drink for my 3 children but they ran out we were in row 14so they had nothing,general_question
flight ba0471 3 hour delay on tarmac with loads of kids onboard no fooddrink provided,general_question
s safety video is the best thing ever,positive_feedback
that feature used to be there not now,general_question
dvr will only let me add max 30 minutes to the 3 hour broadcast seems reasonable probably wont miss anything,general_question
hows that research going my internet still going down regularly,technical_support
for the last two weeks my connection periodically goes down for 4 5 minutes at a time ive rebooted my modem regularly amp your tech support hasnt been able to help,technical_support
no service for over 24 hours im disappointed in your customer service and ability to resolve this issue,complaint
cable been out since i got home yall trippin,general_question
hi there i sent some dms and need some serious help with my bill and autopay issues thank you,technical_support
thinking of leaving tmobile for amp t,general_question
looking for the best deal on an s8 i8 or htc u11 longtime verizon customer,positive_feedback
i currently have verizon and due for an upgrade they wont give me a deal give me a good deal and i switch tomorrow,general_question
why is your network sucking in the middle of nyc tonight,complaint
yall just pissed me off and im highly disappointed with the customer service been with yall over 16 years fix this,complaint
that was a terrible 2 hr customer service experience was transferred internally to an expired 6 transfers 2 dropped calls,complaint
i dont have words for how frustrated i am by the lack of professionalism accountability and ability to resolve the problem,complaint
ive been down this rabbit hole before sending another dm,general_question
brendan transferred me 7th time tonight the next person kept me up until 1am only to tell me he lacks credentials to place the order,general_question
tried to have me call sales which wouldve made for 3rd time tonight two month delay on my phone lot of excusespassing around no help,general_question
i feel like you guys have ruined the x for me by the time i get it it wont be a year until the upgrade so ill be out more and behind,general_question
top that off earliest i can get the phone now is mid december cant confirm the date enough to know which side of the country ill be on,complaint
i was first in your store on the 27th its a shame the e sig isnt an electronic form signed in stores lot of timeenergy wasted,complaint
sophia we realize this is an exciting time im glad to hear we now have your e signature and your order is on the way gisellem,general_question
iphone x order cancelled email e sig bad ux now i have to wait another month youre killing me,complaint
whats wrong with my service yes my bill is paid,payment_issue
aa1008 awesome job guys on time departure great service arrived early thank you,delivery_issue
to be fair i got much better service through twitter than i did previously over the phone thanks and,positive_feedback
any tips on how to relax on a long haul flight,general_question
cheers see yous in 12 hrs,positive_feedback
flying tomorrow to vegas for big 30 cant wait,general_question
sucks so rude left my bag somewhere and they wouldnt help at all kept telling me they didnt know why,complaint
hey i got food poisoning from your inflight meal on sunday just a heads up in case you want to look in to that,general_question
screwed up now me and 12 other recruits are staying the night in dallas kinda excited,general_question
bags are packed tomorrow we hop on a flight headed for washington dc dc college tour 2017 you ready,general_question
im going to continue to tweet until they respond reach out and take care of this issue,technical_support
its official were going on vacation were checked into our flight,general_question
a quick shout out to the crew member at gate 8 wawesome throwback luv uni,positive_feedback
poor experience with chase visa over the weekend customer service satisfaction was way low,general_question
adjusting my life goals to include inventing a device that evenly spreads the ingredients in my burrito cc,general_question
when you dress up and drive an hour away to get a 3 burrito from chipotle,positive_feedback
are they buying,general_question
could really go for some but here i am in night class without chipotle,general_question
it was deliciouso becky,general_question
my daughter amp i are omw,general_question
do good banks even exist anymore i was enquiring informations opening an account at chase idk why they said i have to show proof of income and keep a balance of 1500 in there like really rothschilds,payment_issue
thanks becky i sent a comment,positive_feedback
your twitter confused me today i thought the 3 special for costumes started at 3 but san francisco refused me until 4,general_question
dressing up and getting a 3 burrito is the adult equivalent of trick or treating,general_question
bruh goes to so often the cashier noticed he got a haircut so,general_question
i mean im flattered,general_question
3 burritos at when you got a costume on,general_question
went to for 3 boo ritos,general_question
didnt give me salad dressing and you ruined my halloween thanks now i have to eat this dry ass salad smh,positive_feedback
because being a graduate student consumes my entire life,general_question
highly disappointed that i wasnt able to enjoy a 3 burrito from,complaint
when you get all the way home and they have you the wrong bowl,general_question
i love you chipotle mexican grill,positive_feedback
you guys are relationship goals,general_question
i need to stress eat i am distraught,general_question
i am trying not to hit yall with any spoilers but i relate to steve in a lot of ways and honestly what the frck,delivery_issue
thanks,technical_support
dear you are amazing your halloween amp 3 deal is exactly what we needed thank you,positive_feedback
thanks for 3 bowl today you are appreciated,technical_support
bonjour boorito,technical_support
havent been able to watch hulu for days seconds into a show error message appears and asks to check connection signal fine,technical_support
was able to log into fox via hulu credentials fingers crossed,account_problem
apple tvfroze repeatedly during the pregame show,technical_support
still problems with world series so much for the fix,technical_support
everyone hates your app why why w h y fix it,complaint
did that,general_question
disnthat for an hour and a half yesterday said i may hear back by thursday after she investigates not holding my breath,general_question
brooklawn nj store has a thief spoke to manager took my info then never called back of course,general_question
loyalty does not go unnoticed on,general_question
always giving out the best for costumers,positive_feedback
service is my bill is way too much to never have service,payment_issue
again contact is ashley wisniewski 3128907112 she is an account holder,account_problem
i will have no choice on principal to make good on my commit to seek 3rd party assistance via the fcc ftc sag moamp il and public sentiment,general_question
again no follow through pattern not ok radio silence from me for now i hope my wife receives a call by 5p est tomorrow else12,general_question
still nothing 2 hours later our definitions of momentarily are not aligned ashley 3128907112 please contact fyi,delivery_issue
could you confirm falls within your offices jurisdiction i have been defrauded refuses to mediate,general_question
appt if your techs return this time 25 days no internet disregard of your customers is repulsingmaybe,technical_support
just spent one hour amp 20 min at trying to get my confirmed will call package nope forty minutes waiting for someone to look for it will never buy from anyone shipping ups again,delivery_issue
what does that mean we have a dvr cable box that stopped working after having it for 2 months they sent a replacement,general_question
yes the box needed to be replaced,general_question
how can i contact you by email you sent us a replacement box and its filled with dust a fire hazard we cant use it,general_question
is there an issue with cable and internet in towson md not able to fix anything or reach anyone,technical_support
done thanks,positive_feedback
everything is in order still no email received it has been more than 2 weeks do you have a support email cant find anywhere,general_question
hi who do i email regarding my horizon platinum theme it has been quite a while since i platinumed the game but i havent received any email yet,general_question
is psn down,general_question
will this erase my game data if i restore default settings,general_question
thank you for your help,positive_feedback
i tested it and it works with all games ive played,general_question
no during gameplay the screen freezes completely and theres no audio it happens about 2 hours into playing a game,technical_support
hi my playstation 4 freezes everytime i play a game ive tried everything i dont know how to fix it what do i do,technical_support
its okay now the e mail just took an eternity to arrive thanks anyway,delivery_issue
im trying to create an account but i still havent received the verifying e mail no inbox no spam help,account_problem
hi i bought psn off the ps store for 4999 which come with 1050 fifa points but i havent received the fifa points,general_question
i am trying to download ww2 and it keeps telling me my card is invalid same card ive used to buy 2 games digitally with,general_question
i was over charged for an item and i didnt notice until i clicked buy can you dm me for more details,payment_issue
can we get a remake of war of the monsters fund a remake for real,general_question
can we get a remake or sequel to this game please,general_question
no thank you very much i didnt know that steam released games according to your time zone thanks for the information,positive_feedback
thanks for the info will the game unlock on steam on the 3rd american time or is it based on your time zone and where you live,account_problem
do you happen to know when will be released on steam i know its supposed to be the 3rd but my steam says the 4th,technical_support
cache is cleared and still not reverting back to original stats,general_question
here is video of stream copy showing when it was reset and before it was reset i am not aware of how to clear cashe,general_question
here is a screenshot because video quality was garbage,complaint
i just got disconnected from the black ops 2 servers and now all my stats are gone,general_question
it happens when i draw small i can enlarge the image expand the path and then resize but then i lose edibility,technical_support
i just noticed this problem too it seems like it happens most when i resize a drawing but i dont think that is the only time following,technical_support
i have an advanced problem and would love some help why do i get filled areas sometimes when drawing lines thanks,technical_support
adobe reader dc is making everything so difficult i should be able to look at this document no matter what fucking version i have,general_question
i think its me not you im a newb lol i,general_question
well im editing in lightroom and my photos look like shit when i export them,complaint
i solved the problem it was my fault lol didnt think yall would find this,technical_support
aye who can help me with adobe illustrator pls my shit comes out blurred and its 1500x500,complaint
its no big problem at all but it should be communicated theres even no new version no 13001 or whatever after bugfixing,complaint
cc 2018 installiert dann bug fix keine meldung dass installation nicht ntig ist also ist es nicht in cc 2018 eingeschlossen,complaint
believing is not knowing,complaint
i believe not included,complaint
when i download indesign cc 2018 now is the bugfix included or must i run it separately,technical_support
well heck new classic cant import more than a hundred or so images at a time before totally crashing big fail,technical_support
thanks adobe,positive_feedback
got it i decided to delete since im rung out of space,general_question
thanks should i still keep the older version just in case,positive_feedback
can you let me know when this is fixed then i can update it to the 2018 ver,technical_support
hi britt the eyedropper tool tends to crash indesign when im copying a style from one table to another never did this before until update,technical_support
notice a bad glitch in indesign after update,complaint
adobe releases creative cloud 2018 with new illustrator photoshop indesign amp more,general_question
that 2015 version wouldnt open my 20153 project i guess i have to upgrade my projects,general_question
well that disk has been formatted is it too much to ask to include the exact version in the download app,technical_support
is the only 2015 option actually 20153 it wouldnt open my project which was created in 3,general_question
i reinstalled everything how i am supposed to download pp 20153 i tried 2015 amp it was too old to open my project,general_question
w10 issue with immediate illustrator crash on launch was solved with setting default printer to adobe a fix i eventually found in the forums weird but it worked,technical_support
dear i really really needed you to work today but after multiple restarts reinstalls later its obvious youve decided were not going to hang today,delivery_issue
already done thank you so much,positive_feedback
hello 2160 x 1440 is the max supported resolution on the surface pro i tried lower resolutions and the issue is always there too,technical_support
thank you for checking im on a surface pro 3 windows 81 id cc 2018 2160 x 1440 px,positive_feedback
hi just take another look at the attached images all options have their descriptions truncated and replaced with an ellipsis,general_question
hello there just installed 2018 and got my first bug truncated options when ui scaling is disabled fig1enabled fig2,technical_support
seems to be good support responded by email saying that the order status wont change online but the warehouse will ship to the new addr,general_question
i was helped when i called support again however the address hasnt changed in the order status yet,positive_feedback
is there anyway to update the shipping address on an existing microsoft store order i just recently moved,delivery_issue
there is no issue,technical_support
me traje la mini extensin y tiene tierra los conectores japos de mi no tienen entrada,general_question
police suggested i was renting a flat in nyc that was illegal host wont respond impossible to find channel to write to you,general_question
thanks i put the cable at to tv and worked thanks for the fast attendance,positive_feedback
yes the console turn on but the tv keeps no signal p,general_question
i tried it and the same thing,general_question
have you plugged hdmi into hdmi out on the console there are 2 hdmi ports on back you want hdmi out not in,general_question
my xbox one turn on but doesnt appears anything on the tv i use the hdmi cable that comes with the xbox,technical_support
my gears of war 4 wont launch it goes on the loading screen and boots me off the game,technical_support
solution to this problem get a fucking ps4,technical_support
my xbox just started spinning its disc i dont have any its all digital an now its running but not onis it haunted,general_question
shoutout for the fly fi and for sponsoring this tweet,general_question
some people think this is halloween marketing but ive been their jetboo far longer than this campaign,general_question
normally i wouldnt care but on world series night this is suboptimal,general_question
hey is your customer service capable of actually helping customers looking for a new hotel since doesnt care,general_question
so i guess your twitter account isnt anymore helpful to customers than email or your 800 terrible service,complaint
stayed at 1 of your hotels but didnt get a receipt sent at least 4 emails re getting one all emails ignored y no help,general_question
trying to access your server in the web browser by its ip address is impossible,general_question
tells me theres no way to use a server without a domain name,general_question
guy works in hosting support yet doesnt know that domain names point to a servers ip,general_question
been a customer for 12 years and spent the last hour dealing with the dumbest employee they have on staff,positive_feedback
its a deceptive ad id like to hear your feedback on the class action lawsuits is facing for deceptive advertising,general_question
is all your advertising meant to be deceptive or is it just your buy service,general_question
any idea when you will have our website fixed this is embarrassing on so many levels,positive_feedback
what do i have to do to get to stop calling me multiple times a day w no voicemail this is my 2nd time complaining,general_question
sitting amp waiting at a branch for 15 minutes w no line and no good explanation why when i ask,general_question
chelsea manhattan 6th ave,general_question
has pathetic customer service all around shame on me for still banking with a morally corrupt business but still they suck,complaint
is a fuckin joke wouldnt recommend this bank to no one,payment_issue
please make it happen these are some of the best people ive ever met amp dont need the stress,technical_support
well ruined halloween paid over 40 in shipping and had a guaranteed arrival that got rescheduled at 5pm today,delivery_issue
since when do i need to be home to receive a package from amazon that has a t shirt and pj pants in it,delivery_issue
hey when will i hear back about my package that wasnt actually delivered to my address,delivery_issue
the hotlines customer service is awful,complaint
package tracks as delivered but did not receive need for school project 1zr5427a0294522617,delivery_issue
never use asurion mobile insurance again complete scam,general_question
shoutout to apple had my screen replaced about a month thru asurion it got all messed up after i cracked it again,technical_support
you have no replacement screens for the 6s and dont know when to expect your inventory issue becomes my problem,technical_support
why must i pay 149 versus my contracted 29 due to your inefficiency customercare is an oxymoron for your company,payment_issue
order date 06 oct 2017 order 406 8895581 1413106 order total 3 71900 1 item check out yourself,general_question
what support team are you talking about i called twice n they make it sound like they will graciously refund my money but then nothing,refund_request
i have had the hassle to provide my concern on the given link twice and its a pain use the details i already mentioned i m not doing it,general_question
incredible i shouldnt post my details here coz its public while you cant access it being in amazon are you kidding me,general_question
order date 06 oct 2017 order 406 8895581 1413106 order total 3 71900 delete it again,general_question
worst experience in shopping no product no refund been 40 days famp it,complaint
ive returned several things lately and dont want amazon to think im abusing the return policy,delivery_issue
i seem to have bad luck in trying to get undamaged books from sometimes its damaged in delivery but this one was packed this way,complaint
i phone 7 received from amazon india order id amazon india has refused to replace pictures attach herewith,general_question
havent received that email,general_question
please teach alexa slang ive been trying to play momentz by gorillaz for the last 30 minutes,general_question
i already chatted with help and am still not convinced ill get the right item because clearly the warehouse workers cant read,general_question
ordered cases for our new iphone x and sent me iphone 8 cases for both ones not the same phone,general_question
i was incredibly disappointed with my customer service call w after my order was 2x delayed and lost,complaint
the reliability of 2 day prime is hitting an all time low not sure what is going on over there,general_question
i mean i dont have problem with most of the orders but the black dot moving with the green bar is quite irritating,technical_support
why cant the updates move properly,technical_support
i have checked there is no email from amazon and amazon is in safe senders list,general_question
i have filled the details,general_question
havent received any mail can you please resend mail to email,general_question
i phone 7 received from amazon order india order id 171 8960684 6076325 amazon india has refused to replace,general_question
was sent this item in 6x9 size trying to return amp ups did not show up today id keep item if i could get refund for price difference,refund_request
amazon,general_question
you it is late but it is fine i just thought it was hilarious,delivery_issue
please explain this,general_question
